photo_id,path,angle_label,width,height,file_size,split,extension
0__none__194014,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\194014.jpeg,0,256,192,8461,none,.jpeg
90__none__188937,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\188937.jpeg,90,256,144,4825,none,.jpeg
90__none__151721,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\151721.jpeg,90,256,192,5760,none,.jpeg
130__none__236038,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\236038.jpeg,130,256,144,4640,none,.jpeg
0__none__396086,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\396086.jpeg,0,256,170,8606,none,.jpeg
180__none__63365,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\63365.jpeg,180,256,191,4808,none,.jpeg
130__none__405428,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\405428.jpeg,130,256,192,4488,none,.jpeg
0__none__454256,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\454256.jpeg,0,256,192,5030,none,.jpeg
0__none__203155,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\203155.jpeg,0,256,192,6507,none,.jpeg
90__none__86885,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\86885.jpeg,90,256,144,4932,none,.jpeg
0__none__460471,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\460471.jpeg,0,256,192,7136,none,.jpeg
180__none__350998,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\350998.jpeg,180,256,144,3305,none,.jpeg
0__none__236409,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\236409.jpeg,0,256,144,2950,none,.jpeg
130__none__376936,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\376936.jpeg,130,256,144,5919,none,.jpeg
270__none__340402,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\340402.jpeg,270,256,144,5005,none,.jpeg
180__none__70076,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\70076.jpeg,180,256,144,3590,none,.jpeg
0__none__225631,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\225631.jpeg,0,256,144,4300,none,.jpeg
130__none__405108,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\405108.jpeg,130,256,192,5647,none,.jpeg
270__none__184989,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\184989.jpeg,270,256,144,5068,none,.jpeg
0__none__118693,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\118693.jpeg,0,256,144,3403,none,.jpeg
180__none__110436,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\110436.jpeg,180,256,144,4136,none,.jpeg
270__none__280661,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\280661.jpeg,270,256,144,3583,none,.jpeg
180__none__148252,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\148252.jpeg,180,256,191,3642,none,.jpeg
0__none__245573,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\245573.jpeg,0,256,170,5024,none,.jpeg
90__none__24263,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\24263.jpeg,90,256,192,4793,none,.jpeg
180__none__486242,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\486242.jpeg,180,256,162,5395,none,.jpeg
0__none__234490,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\234490.jpeg,0,256,144,4696,none,.jpeg
90__none__307551,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\307551.jpeg,90,256,144,4141,none,.jpeg
90__none__161358,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\161358.jpeg,90,256,144,3866,none,.jpeg
90__none__91558,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\91558.jpeg,90,256,144,5412,none,.jpeg
130__none__183386,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\183386.jpeg,130,256,192,5588,none,.jpeg
180__none__373739,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\373739.jpeg,180,256,144,3968,none,.jpeg
270__none__258036,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\258036.jpeg,270,256,144,4826,none,.jpeg
130__none__325852,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\325852.jpeg,130,256,144,4442,none,.jpeg
270__none__327779,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\327779.jpeg,270,256,192,4565,none,.jpeg
90__none__183413,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\183413.jpeg,90,256,144,3504,none,.jpeg
90__none__10427,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\10427.jpeg,90,256,144,4908,none,.jpeg
180__none__93770,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\93770.jpeg,180,256,144,3110,none,.jpeg
130__none__345080,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\345080.jpeg,130,256,144,4368,none,.jpeg
90__none__23660,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\23660.jpeg,90,256,192,5018,none,.jpeg
90__none__303402,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\303402.jpeg,90,256,144,2503,none,.jpeg
130__none__369503,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\369503.jpeg,130,256,144,3599,none,.jpeg
0__none__470182,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\470182.jpeg,0,256,192,7420,none,.jpeg
90__none__135144,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\135144.jpeg,90,256,144,4538,none,.jpeg
130__none__94901,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\94901.jpeg,130,256,144,4899,none,.jpeg
130__none__449856,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\449856.jpeg,130,256,144,4359,none,.jpeg
130__none__149208,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\149208.jpeg,130,256,144,4371,none,.jpeg
270__none__410035,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\410035.jpeg,270,256,144,3383,none,.jpeg
90__none__70077,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\70077.jpeg,90,256,144,5070,none,.jpeg
130__none__158759,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\158759.jpeg,130,256,144,5110,none,.jpeg
90__none__24633,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\24633.jpeg,90,256,192,4346,none,.jpeg
270__none__417603,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\417603.jpeg,270,256,192,5518,none,.jpeg
130__none__185748,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\185748.jpeg,130,256,144,6267,none,.jpeg
0__none__462217,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\462217.jpeg,0,256,192,6009,none,.jpeg
130__none__112829,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\112829.jpeg,130,256,192,6522,none,.jpeg
0__none__463325,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\463325.jpeg,0,256,192,8407,none,.jpeg
0__none__100182,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\100182.jpeg,0,256,157,4912,none,.jpeg
130__none__447027,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\447027.jpeg,130,256,144,5801,none,.jpeg
270__none__422683,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\422683.jpeg,270,256,192,5289,none,.jpeg
270__none__350137,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\350137.jpeg,270,256,144,3947,none,.jpeg
130__none__79591,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\79591.jpeg,130,256,144,4913,none,.jpeg
0__none__482670,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\482670.jpeg,0,256,192,5897,none,.jpeg
130__none__474520,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\474520.jpeg,130,256,192,9402,none,.jpeg
270__none__432034,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\432034.jpeg,270,256,192,5711,none,.jpeg
180__none__72409,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\72409.jpeg,180,256,179,7052,none,.jpeg
90__none__247018,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\247018.jpeg,90,256,144,4685,none,.jpeg
0__none__471089,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\471089.jpeg,0,256,144,4259,none,.jpeg
130__none__88511,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\88511.jpeg,130,256,144,6085,none,.jpeg
90__none__259846,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\259846.jpeg,90,256,144,3846,none,.jpeg
90__none__113800,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\113800.jpeg,90,256,144,5261,none,.jpeg
180__none__489275,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\489275.jpeg,180,256,144,3147,none,.jpeg
130__none__467038,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\467038.jpeg,130,256,192,4323,none,.jpeg
180__none__177109,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\177109.jpeg,180,256,144,2732,none,.jpeg
90__none__322526,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\322526.jpeg,90,256,192,4972,none,.jpeg
90__none__329996,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\329996.jpeg,90,256,144,3878,none,.jpeg
270__none__289930,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\289930.jpeg,270,256,144,4911,none,.jpeg
130__none__258230,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\258230.jpeg,130,256,144,3993,none,.jpeg
180__none__308519,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\308519.jpeg,180,256,192,3535,none,.jpeg
0__none__312508,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\312508.jpeg,0,256,144,4657,none,.jpeg
130__none__410695,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\410695.jpeg,130,256,144,4829,none,.jpeg
0__none__239688,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\239688.jpeg,0,256,192,7220,none,.jpeg
130__none__437655,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\437655.jpeg,130,256,192,3518,none,.jpeg
0__none__295566,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\295566.jpeg,0,256,144,3100,none,.jpeg
130__none__349824,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\349824.jpeg,130,256,144,4041,none,.jpeg
90__none__284428,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\284428.jpeg,90,256,144,4270,none,.jpeg
130__none__389492,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\389492.jpeg,130,256,192,4200,none,.jpeg
130__none__183772,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\183772.jpeg,130,256,192,5588,none,.jpeg
0__none__189938,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\189938.jpeg,0,256,192,5874,none,.jpeg
180__none__179686,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\179686.jpeg,180,256,144,4454,none,.jpeg
130__none__232212,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\232212.jpeg,130,256,144,4638,none,.jpeg
0__none__325600,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\325600.jpeg,0,256,192,8399,none,.jpeg
0__none__137739,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\137739.jpeg,0,256,144,3744,none,.jpeg
180__none__229451,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\229451.jpeg,180,256,192,8137,none,.jpeg
130__none__105743,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\105743.jpeg,130,256,144,4441,none,.jpeg
90__none__154829,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\154829.jpeg,90,256,192,4466,none,.jpeg
0__none__432627,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\432627.jpeg,0,256,195,8167,none,.jpeg
0__none__127980,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\127980.jpeg,0,256,192,8835,none,.jpeg
130__none__310330,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\310330.jpeg,130,256,144,3548,none,.jpeg
90__none__238640,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\238640.jpeg,90,256,144,5223,none,.jpeg
270__none__481359,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\481359.jpeg,270,256,170,5002,none,.jpeg
270__none__285026,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\285026.jpeg,270,256,192,4868,none,.jpeg
130__none__130200,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\130200.jpeg,130,256,192,5649,none,.jpeg
270__none__192135,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\192135.jpeg,270,256,192,4867,none,.jpeg
90__none__178055,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\178055.jpeg,90,256,144,3812,none,.jpeg
0__none__380898,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\380898.jpeg,0,256,192,3590,none,.jpeg
0__none__350248,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\350248.jpeg,0,256,144,3849,none,.jpeg
90__none__77456,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\77456.jpeg,90,256,144,5755,none,.jpeg
0__none__166166,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\166166.jpeg,0,256,144,2415,none,.jpeg
0__none__488597,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\488597.jpeg,0,256,192,5311,none,.jpeg
90__none__123314,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\123314.jpeg,90,256,192,4704,none,.jpeg
0__none__264807,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\264807.jpeg,0,256,144,5269,none,.jpeg
0__none__448988,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\448988.jpeg,0,256,144,3603,none,.jpeg
130__none__105548,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\105548.jpeg,130,256,144,5020,none,.jpeg
0__none__316574,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\316574.jpeg,0,256,192,5340,none,.jpeg
90__none__6738,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\6738.jpeg,90,256,144,4247,none,.jpeg
180__none__438235,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\438235.jpeg,180,256,192,5271,none,.jpeg
0__none__115822,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\115822.jpeg,0,256,144,3662,none,.jpeg
180__none__431726,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\431726.jpeg,180,256,192,3496,none,.jpeg
130__none__244011,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\244011.jpeg,130,256,192,4668,none,.jpeg
270__none__454662,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\454662.jpeg,270,256,192,5651,none,.jpeg
180__none__188049,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\188049.jpeg,180,256,144,3850,none,.jpeg
0__none__374569,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\374569.jpeg,0,256,192,5177,none,.jpeg
130__none__145552,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\145552.jpeg,130,256,144,3115,none,.jpeg
180__none__127478,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\127478.jpeg,180,256,144,3610,none,.jpeg
0__none__482377,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\482377.jpeg,0,256,192,11258,none,.jpeg
130__none__483991,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\483991.jpeg,130,256,144,4566,none,.jpeg
90__none__80783,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\80783.jpeg,90,256,170,6339,none,.jpeg
